host_time,elapsed_s,case,device_label,score,feat_ms,infer_ms,alert_count,raw_line
2026-05-12T12:43:09.455372+00:00,211.984,normal_room,ABNORMAL,-16.6991,33,26,11,[ABNORMAL] score=-16.6991 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
2026-05-12T12:43:09.934186+00:00,212.469,normal_room,ABNORMAL,-17.0956,32,27,12,[ABNORMAL] score=-17.0956 | feat=32ms infer=27ms *** ALERT (12 consecutive) ***
2026-05-12T12:43:10.445026+00:00,212.984,normal_room,ABNORMAL,-17.3152,32,27,13,[ABNORMAL] score=-17.3152 | feat=32ms infer=27ms *** ALERT (13 consecutive) ***
2026-05-12T12:43:10.955903+00:00,213.484,normal_room,NORMAL,8.5382,32,27,0,[NORMAL] score=8.5382 | feat=32ms infer=27ms
2026-05-12T12:43:11.435055+00:00,213.969,normal_room,NORMAL,14.769,33,26,0,[NORMAL] score=14.7690 | feat=33ms infer=26ms
2026-05-12T12:43:11.946160+00:00,214.484,normal_room,ABNORMAL,-14.5635,32,27,0,[ABNORMAL] score=-14.5635 | feat=32ms infer=27ms
2026-05-12T12:43:12.456546+00:00,214.984,normal_room,ABNORMAL,-15.7807,32,27,0,[ABNORMAL] score=-15.7807 | feat=32ms infer=27ms
2026-05-12T12:43:12.936048+00:00,215.469,normal_room,ABNORMAL,-12.0752,33,26,3,[ABNORMAL] score=-12.0752 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:43:13.446556+00:00,215.984,normal_room,ABNORMAL,-7.9336,32,27,4,[ABNORMAL] score=-7.9336 | feat=32ms infer=27ms *** ALERT (4 consecutive) ***
2026-05-12T12:43:13.959636+00:00,216.500,normal_room,ABNORMAL,-5.5312,32,27,5,[ABNORMAL] score=-5.5312 | feat=32ms infer=27ms *** ALERT (5 consecutive) ***
2026-05-12T12:43:14.437732+00:00,216.969,normal_room,ABNORMAL,-9.8686,33,26,6,[ABNORMAL] score=-9.8686 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:43:14.949472+00:00,217.484,normal_room,ABNORMAL,-13.0259,32,27,7,[ABNORMAL] score=-13.0259 | feat=32ms infer=27ms *** ALERT (7 consecutive) ***
2026-05-12T12:43:15.460953+00:00,218.000,normal_room,ABNORMAL,-9.9177,32,27,8,[ABNORMAL] score=-9.9177 | feat=32ms infer=27ms *** ALERT (8 consecutive) ***
2026-05-12T12:43:15.939431+00:00,218.469,normal_room,ABNORMAL,-24.1776,33,26,9,[ABNORMAL] score=-24.1776 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:43:16.449796+00:00,218.984,normal_room,ABNORMAL,-25.3044,32,27,10,[ABNORMAL] score=-25.3044 | feat=32ms infer=27ms *** ALERT (10 consecutive) ***
2026-05-12T12:43:16.960598+00:00,219.500,normal_room,ABNORMAL,-25.4055,32,27,11,[ABNORMAL] score=-25.4055 | feat=32ms infer=27ms *** ALERT (11 consecutive) ***
2026-05-12T12:43:17.440570+00:00,219.969,normal_room,ABNORMAL,-25.3765,33,26,12,[ABNORMAL] score=-25.3765 | feat=33ms infer=26ms *** ALERT (12 consecutive) ***
2026-05-12T12:43:17.950967+00:00,220.484,normal_room,ABNORMAL,-10.3602,33,26,13,[ABNORMAL] score=-10.3602 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:43:18.461845+00:00,221.000,normal_room,ABNORMAL,-3.422,33,26,14,[ABNORMAL] score=-3.4220 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:43:18.940198+00:00,221.469,normal_room,NORMAL,13.2622,33,26,0,[NORMAL] score=13.2622 | feat=33ms infer=26ms
2026-05-12T12:43:19.962616+00:00,222.500,normal_room,ABNORMAL,-17.0111,33,26,0,[ABNORMAL] score=-17.0111 | feat=33ms infer=26ms
2026-05-12T12:43:20.442764+00:00,222.969,normal_room,ABNORMAL,-14.3872,33,26,3,[ABNORMAL] score=-14.3872 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:43:20.952974+00:00,223.484,normal_room,ABNORMAL,-13.7945,33,26,4,[ABNORMAL] score=-13.7945 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:43:21.463943+00:00,224.000,normal_room,ABNORMAL,-20.0996,33,26,5,[ABNORMAL] score=-20.0996 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:43:21.943296+00:00,224.469,normal_room,ABNORMAL,-19.8415,33,26,6,[ABNORMAL] score=-19.8415 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:43:22.453928+00:00,224.984,normal_room,ABNORMAL,-22.0093,33,26,7,[ABNORMAL] score=-22.0093 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:43:22.965528+00:00,225.500,normal_room,ABNORMAL,-23.5785,33,26,8,[ABNORMAL] score=-23.5785 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:43:23.444324+00:00,225.984,normal_room,ABNORMAL,-22.5537,33,26,9,[ABNORMAL] score=-22.5537 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:43:23.955024+00:00,226.484,normal_room,ABNORMAL,-22.7605,33,26,10,[ABNORMAL] score=-22.7605 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:43:24.434469+00:00,226.969,normal_room,ABNORMAL,-25.2362,33,26,11,[ABNORMAL] score=-25.2362 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
2026-05-12T12:43:24.945413+00:00,227.484,normal_room,ABNORMAL,-25.003,33,26,12,[ABNORMAL] score=-25.0030 | feat=33ms infer=26ms *** ALERT (12 consecutive) ***
2026-05-12T12:43:25.455285+00:00,227.984,normal_room,ABNORMAL,-25.2506,33,26,13,[ABNORMAL] score=-25.2506 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:43:25.935456+00:00,228.469,normal_room,ABNORMAL,-25.1996,33,26,14,[ABNORMAL] score=-25.1996 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:43:26.446938+00:00,228.984,normal_room,UNCERTAIN,3.3331,33,26,14,[UNCERTAIN] score=3.3331 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:43:26.957611+00:00,229.484,normal_room,ABNORMAL,-16.6527,33,26,15,[ABNORMAL] score=-16.6527 | feat=33ms infer=26ms *** ALERT (15 consecutive) ***
2026-05-12T12:43:27.436848+00:00,229.969,normal_room,ABNORMAL,-17.1463,33,26,16,[ABNORMAL] score=-17.1463 | feat=33ms infer=26ms *** ALERT (16 consecutive) ***
2026-05-12T12:43:27.947741+00:00,230.484,normal_room,ABNORMAL,-14.7807,33,26,17,[ABNORMAL] score=-14.7807 | feat=33ms infer=26ms *** ALERT (17 consecutive) ***
2026-05-12T12:43:28.458689+00:00,230.984,normal_room,ABNORMAL,-8.4514,33,26,18,[ABNORMAL] score=-8.4514 | feat=33ms infer=26ms *** ALERT (18 consecutive) ***
2026-05-12T12:43:29.448352+00:00,231.984,normal_room,ABNORMAL,-16.289,33,26,20,[ABNORMAL] score=-16.2890 | feat=33ms infer=26ms *** ALERT (20 consecutive) ***
2026-05-12T12:43:29.959683+00:00,232.500,normal_room,ABNORMAL,-22.8465,33,26,21,[ABNORMAL] score=-22.8465 | feat=33ms infer=26ms *** ALERT (21 consecutive) ***
2026-05-12T12:43:30.439436+00:00,232.969,normal_room,ABNORMAL,-24.5064,32,27,22,[ABNORMAL] score=-24.5064 | feat=32ms infer=27ms *** ALERT (22 consecutive) ***
2026-05-12T12:43:30.949605+00:00,233.484,normal_room,ABNORMAL,-24.8625,33,26,23,[ABNORMAL] score=-24.8625 | feat=33ms infer=26ms *** ALERT (23 consecutive) ***
2026-05-12T12:43:31.460601+00:00,234.000,normal_room,ABNORMAL,-20.0923,33,26,24,[ABNORMAL] score=-20.0923 | feat=33ms infer=26ms *** ALERT (24 consecutive) ***
2026-05-12T12:43:31.940105+00:00,234.469,normal_room,ABNORMAL,-17.8551,32,27,25,[ABNORMAL] score=-17.8551 | feat=32ms infer=27ms *** ALERT (25 consecutive) ***
2026-05-12T12:43:32.450850+00:00,234.984,normal_room,ABNORMAL,-16.3576,33,26,26,[ABNORMAL] score=-16.3576 | feat=33ms infer=26ms *** ALERT (26 consecutive) ***
2026-05-12T12:43:32.961474+00:00,235.500,normal_room,ABNORMAL,-18.8071,33,26,27,[ABNORMAL] score=-18.8071 | feat=33ms infer=26ms *** ALERT (27 consecutive) ***
2026-05-12T12:43:33.440263+00:00,235.969,normal_room,ABNORMAL,-23.0273,32,27,28,[ABNORMAL] score=-23.0273 | feat=32ms infer=27ms *** ALERT (28 consecutive) ***
2026-05-12T12:43:33.952374+00:00,236.484,normal_room,ABNORMAL,-25.3992,32,27,29,[ABNORMAL] score=-25.3992 | feat=32ms infer=27ms *** ALERT (29 consecutive) ***
2026-05-12T12:43:34.462491+00:00,237.000,normal_room,ABNORMAL,-25.3967,32,27,30,[ABNORMAL] score=-25.3967 | feat=32ms infer=27ms *** ALERT (30 consecutive) ***
2026-05-12T12:43:34.942128+00:00,237.469,normal_room,ABNORMAL,-21.0418,32,27,31,[ABNORMAL] score=-21.0418 | feat=32ms infer=27ms *** ALERT (31 consecutive) ***
2026-05-12T12:43:35.451302+00:00,237.984,normal_room,NORMAL,14.3331,32,27,0,[NORMAL] score=14.3331 | feat=32ms infer=27ms
2026-05-12T12:43:35.989600+00:00,238.516,normal_room,NORMAL,4.4873,32,27,0,[NORMAL] score=4.4873 | feat=32ms infer=27ms
2026-05-12T12:43:36.442705+00:00,238.969,normal_room,ABNORMAL,-3.268,33,26,0,[ABNORMAL] score=-3.2680 | feat=33ms infer=26ms
2026-05-12T12:43:36.953154+00:00,239.484,normal_room,NORMAL,11.2887,32,27,0,[NORMAL] score=11.2887 | feat=32ms infer=27ms
2026-05-12T12:43:37.464247+00:00,240.000,normal_room,NORMAL,5.271,32,27,0,[NORMAL] score=5.2710 | feat=32ms infer=27ms
2026-05-12T12:43:37.943184+00:00,240.469,normal_room,UNCERTAIN,-1.0074,33,26,0,[UNCERTAIN] score=-1.0074 | feat=33ms infer=26ms
2026-05-12T12:43:38.454717+00:00,240.984,normal_room,ABNORMAL,-18.6804,32,27,0,[ABNORMAL] score=-18.6804 | feat=32ms infer=27ms
2026-05-12T12:43:38.932680+00:00,241.469,normal_room,ABNORMAL,-22.7394,33,26,0,[ABNORMAL] score=-22.7394 | feat=33ms infer=26ms
2026-05-12T12:43:39.445259+00:00,241.984,normal_room,ABNORMAL,-18.6889,33,26,3,[ABNORMAL] score=-18.6889 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:43:39.955890+00:00,242.484,normal_room,ABNORMAL,-6.4602,32,27,4,[ABNORMAL] score=-6.4602 | feat=32ms infer=27ms *** ALERT (4 consecutive) ***
2026-05-12T12:43:40.435440+00:00,242.969,normal_room,UNCERTAIN,-1.637,33,26,4,[UNCERTAIN] score=-1.6370 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:43:40.946299+00:00,243.484,normal_room,ABNORMAL,-11.7014,33,26,5,[ABNORMAL] score=-11.7014 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:43:41.456565+00:00,243.984,normal_room,ABNORMAL,-25.1793,33,26,6,[ABNORMAL] score=-25.1793 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:43:41.936489+00:00,244.469,normal_room,ABNORMAL,-25.351,33,26,7,[ABNORMAL] score=-25.3510 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:43:42.447793+00:00,244.984,normal_room,ABNORMAL,-25.3448,33,26,8,[ABNORMAL] score=-25.3448 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:43:42.957504+00:00,245.484,normal_room,ABNORMAL,-5.153,33,26,9,[ABNORMAL] score=-5.1530 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:43:43.436956+00:00,245.969,normal_room,ABNORMAL,-6.0928,33,26,10,[ABNORMAL] score=-6.0928 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:43:43.948443+00:00,246.484,normal_room,UNCERTAIN,-0.0537,33,26,10,[UNCERTAIN] score=-0.0537 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:43:44.458051+00:00,246.984,normal_room,ABNORMAL,-24.1062,33,26,11,[ABNORMAL] score=-24.1062 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
2026-05-12T12:43:44.938461+00:00,247.469,normal_room,ABNORMAL,-23.9849,33,26,12,[ABNORMAL] score=-23.9849 | feat=33ms infer=26ms *** ALERT (12 consecutive) ***
2026-05-12T12:43:45.449692+00:00,247.984,normal_room,ABNORMAL,-13.6116,33,26,13,[ABNORMAL] score=-13.6116 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:43:45.959825+00:00,248.500,normal_room,ABNORMAL,-5.0761,33,26,14,[ABNORMAL] score=-5.0761 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:43:46.438118+00:00,248.969,normal_room,NORMAL,8.4202,33,26,0,[NORMAL] score=8.4202 | feat=33ms infer=26ms
2026-05-12T12:43:46.948932+00:00,249.484,normal_room,NORMAL,5.4424,33,26,0,[NORMAL] score=5.4424 | feat=33ms infer=26ms
2026-05-12T12:43:47.459839+00:00,250.000,normal_room,NORMAL,8.6196,33,26,0,[NORMAL] score=8.6196 | feat=33ms infer=26ms
2026-05-12T12:43:47.940121+00:00,250.469,normal_room,NORMAL,9.9933,33,26,0,[NORMAL] score=9.9933 | feat=33ms infer=26ms
2026-05-12T12:43:48.451016+00:00,250.984,normal_room,NORMAL,6.7363,33,26,0,[NORMAL] score=6.7363 | feat=33ms infer=26ms
2026-05-12T12:43:48.961038+00:00,251.500,normal_room,ABNORMAL,-7.9971,33,26,0,[ABNORMAL] score=-7.9971 | feat=33ms infer=26ms
2026-05-12T12:43:49.441032+00:00,251.969,normal_room,ABNORMAL,-18.3818,33,26,0,[ABNORMAL] score=-18.3818 | feat=33ms infer=26ms
2026-05-12T12:43:49.952943+00:00,252.484,normal_room,ABNORMAL,-2.9347,33,26,3,[ABNORMAL] score=-2.9347 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:43:50.462491+00:00,253.000,normal_room,NORMAL,25.7104,33,26,0,[NORMAL] score=25.7104 | feat=33ms infer=26ms
2026-05-12T12:43:50.941209+00:00,253.469,normal_room,UNCERTAIN,-0.5282,33,26,0,[UNCERTAIN] score=-0.5282 | feat=33ms infer=26ms
2026-05-12T12:43:51.453480+00:00,253.984,normal_room,ABNORMAL,-7.396,33,26,0,[ABNORMAL] score=-7.3960 | feat=33ms infer=26ms
2026-05-12T12:43:51.964007+00:00,254.500,normal_room,ABNORMAL,-12.6591,33,26,0,[ABNORMAL] score=-12.6591 | feat=33ms infer=26ms
2026-05-12T12:43:52.443970+00:00,254.984,normal_room,ABNORMAL,-21.527,32,27,3,[ABNORMAL] score=-21.5270 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:43:52.955548+00:00,255.484,normal_room,ABNORMAL,-18.1379,33,26,4,[ABNORMAL] score=-18.1379 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:43:53.434604+00:00,255.969,normal_room,ABNORMAL,-14.4614,32,27,5,[ABNORMAL] score=-14.4614 | feat=32ms infer=27ms *** ALERT (5 consecutive) ***
2026-05-12T12:43:53.945257+00:00,256.484,normal_room,ABNORMAL,-13.362,32,27,6,[ABNORMAL] score=-13.3620 | feat=32ms infer=27ms *** ALERT (6 consecutive) ***
2026-05-12T12:43:54.456018+00:00,256.984,normal_room,ABNORMAL,-20.4359,33,26,7,[ABNORMAL] score=-20.4359 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:43:54.935487+00:00,257.469,normal_room,ABNORMAL,-23.8143,32,27,8,[ABNORMAL] score=-23.8143 | feat=32ms infer=27ms *** ALERT (8 consecutive) ***
2026-05-12T12:43:55.446333+00:00,257.984,normal_room,ABNORMAL,-17.1711,33,26,9,[ABNORMAL] score=-17.1711 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:43:55.957084+00:00,258.484,normal_room,ABNORMAL,-4.1119,33,26,10,[ABNORMAL] score=-4.1119 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:43:56.436382+00:00,258.969,normal_room,UNCERTAIN,-1.3586,32,27,10,[UNCERTAIN] score=-1.3586 | feat=32ms infer=27ms *** ALERT (10 consecutive) ***
2026-05-12T12:43:56.946163+00:00,259.484,normal_room,NORMAL,18.0842,32,27,0,[NORMAL] score=18.0842 | feat=32ms infer=27ms
2026-05-12T12:43:57.456737+00:00,259.984,normal_room,ABNORMAL,-8.129,32,27,0,[ABNORMAL] score=-8.1290 | feat=32ms infer=27ms
2026-05-12T12:43:57.936859+00:00,260.469,normal_room,ABNORMAL,-9.7454,32,27,0,[ABNORMAL] score=-9.7454 | feat=32ms infer=27ms
2026-05-12T12:43:58.446827+00:00,260.984,normal_room,UNCERTAIN,0.7868,32,27,0,[UNCERTAIN] score=0.7868 | feat=32ms infer=27ms
2026-05-12T12:43:58.959523+00:00,261.500,normal_room,ABNORMAL,-7.2059,32,27,3,[ABNORMAL] score=-7.2059 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:43:59.437900+00:00,261.969,normal_room,ABNORMAL,-10.9884,33,26,4,[ABNORMAL] score=-10.9884 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:43:59.949109+00:00,262.484,normal_room,ABNORMAL,-17.8913,32,27,5,[ABNORMAL] score=-17.8913 | feat=32ms infer=27ms *** ALERT (5 consecutive) ***
2026-05-12T12:44:00.459739+00:00,263.000,normal_room,ABNORMAL,-5.8044,32,27,6,[ABNORMAL] score=-5.8044 | feat=32ms infer=27ms *** ALERT (6 consecutive) ***
2026-05-12T12:44:00.939449+00:00,263.469,normal_room,ABNORMAL,-21.5162,33,26,7,[ABNORMAL] score=-21.5162 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:44:01.450844+00:00,263.984,normal_room,ABNORMAL,-19.9413,32,27,8,[ABNORMAL] score=-19.9413 | feat=32ms infer=27ms *** ALERT (8 consecutive) ***
2026-05-12T12:44:01.961367+00:00,264.500,normal_room,ABNORMAL,-8.5831,32,27,9,[ABNORMAL] score=-8.5831 | feat=32ms infer=27ms *** ALERT (9 consecutive) ***
2026-05-12T12:44:02.441007+00:00,264.969,normal_room,ABNORMAL,-10.8367,33,26,10,[ABNORMAL] score=-10.8367 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:44:02.950789+00:00,265.484,normal_room,UNCERTAIN,0.4659,32,27,10,[UNCERTAIN] score=0.4659 | feat=32ms infer=27ms *** ALERT (10 consecutive) ***
2026-05-12T12:44:03.461109+00:00,266.000,normal_room,NORMAL,18.2931,32,27,0,[NORMAL] score=18.2931 | feat=32ms infer=27ms
2026-05-12T12:44:03.940779+00:00,266.469,normal_room,NORMAL,4.7358,33,26,0,[NORMAL] score=4.7358 | feat=33ms infer=26ms
2026-05-12T12:44:04.452223+00:00,266.984,normal_room,NORMAL,4.509,33,26,0,[NORMAL] score=4.5090 | feat=33ms infer=26ms
2026-05-12T12:44:04.962484+00:00,267.500,normal_room,NORMAL,4.2048,33,26,0,[NORMAL] score=4.2048 | feat=33ms infer=26ms
2026-05-12T12:44:05.441352+00:00,267.969,normal_room,ABNORMAL,-12.6916,33,26,0,[ABNORMAL] score=-12.6916 | feat=33ms infer=26ms
2026-05-12T12:44:05.953270+00:00,268.484,normal_room,ABNORMAL,-7.1113,33,26,0,[ABNORMAL] score=-7.1113 | feat=33ms infer=26ms
2026-05-12T12:44:06.465077+00:00,269.000,normal_room,ABNORMAL,-9.9494,33,26,3,[ABNORMAL] score=-9.9494 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:44:06.945243+00:00,269.484,normal_room,ABNORMAL,-5.7084,33,26,4,[ABNORMAL] score=-5.7084 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:44:07.454818+00:00,269.984,normal_room,ABNORMAL,-14.1242,33,26,5,[ABNORMAL] score=-14.1242 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:44:07.965568+00:00,270.500,normal_room,ABNORMAL,-24.4699,33,26,6,[ABNORMAL] score=-24.4699 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:44:08.445346+00:00,270.984,normal_room,ABNORMAL,-25.2173,33,26,7,[ABNORMAL] score=-25.2173 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:44:08.955602+00:00,271.484,normal_room,ABNORMAL,-25.2863,33,26,8,[ABNORMAL] score=-25.2863 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:44:09.435512+00:00,271.969,normal_room,ABNORMAL,-15.1308,33,26,9,[ABNORMAL] score=-15.1308 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:44:09.944959+00:00,272.484,normal_room,NORMAL,9.5183,33,26,0,[NORMAL] score=9.5183 | feat=33ms infer=26ms
2026-05-12T12:44:10.455572+00:00,272.984,normal_room,NORMAL,16.9339,33,26,0,[NORMAL] score=16.9339 | feat=33ms infer=26ms
2026-05-12T12:44:10.935136+00:00,273.469,normal_room,ABNORMAL,-10.4662,33,26,0,[ABNORMAL] score=-10.4662 | feat=33ms infer=26ms
2026-05-12T12:44:11.446277+00:00,273.984,normal_room,ABNORMAL,-16.8212,33,26,0,[ABNORMAL] score=-16.8212 | feat=33ms infer=26ms
2026-05-12T12:44:11.957767+00:00,274.484,normal_room,ABNORMAL,-6.3304,33,26,3,[ABNORMAL] score=-6.3304 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:44:12.437657+00:00,274.969,normal_room,ABNORMAL,-5.7686,33,26,4,[ABNORMAL] score=-5.7686 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:44:12.947823+00:00,275.484,normal_room,ABNORMAL,-17.8882,33,26,5,[ABNORMAL] score=-17.8882 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:44:13.459542+00:00,276.000,normal_room,ABNORMAL,-25.0924,33,26,6,[ABNORMAL] score=-25.0924 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:44:13.937730+00:00,276.469,normal_room,ABNORMAL,-23.716,33,26,7,[ABNORMAL] score=-23.7160 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:44:14.449060+00:00,276.984,normal_room,UNCERTAIN,1.3673,33,26,7,[UNCERTAIN] score=1.3673 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:44:14.959329+00:00,277.500,normal_room,NORMAL,11.8914,33,26,0,[NORMAL] score=11.8914 | feat=33ms infer=26ms
2026-05-12T12:44:15.438536+00:00,277.969,normal_room,ABNORMAL,-6.1515,32,27,0,[ABNORMAL] score=-6.1515 | feat=32ms infer=27ms
2026-05-12T12:44:15.949415+00:00,278.484,normal_room,ABNORMAL,-10.0409,33,26,0,[ABNORMAL] score=-10.0409 | feat=33ms infer=26ms
2026-05-12T12:44:16.460840+00:00,279.000,normal_room,ABNORMAL,-16.4559,33,26,3,[ABNORMAL] score=-16.4559 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:44:16.940252+00:00,279.469,normal_room,ABNORMAL,-18.7446,32,27,4,[ABNORMAL] score=-18.7446 | feat=32ms infer=27ms *** ALERT (4 consecutive) ***
2026-05-12T12:44:17.451928+00:00,279.984,normal_room,ABNORMAL,-13.5975,33,26,5,[ABNORMAL] score=-13.5975 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:44:17.962578+00:00,280.500,normal_room,ABNORMAL,-12.676,33,26,6,[ABNORMAL] score=-12.6760 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:44:18.441714+00:00,280.969,normal_room,ABNORMAL,-12.3211,32,27,7,[ABNORMAL] score=-12.3211 | feat=32ms infer=27ms *** ALERT (7 consecutive) ***
2026-05-12T12:44:18.952197+00:00,281.484,normal_room,ABNORMAL,-12.6371,33,26,8,[ABNORMAL] score=-12.6371 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:44:19.462664+00:00,282.000,normal_room,UNCERTAIN,2.6466,33,26,8,[UNCERTAIN] score=2.6466 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:44:19.942884+00:00,282.469,normal_room,ABNORMAL,-23.2897,32,27,9,[ABNORMAL] score=-23.2897 | feat=32ms infer=27ms *** ALERT (9 consecutive) ***
2026-05-12T12:44:20.453452+00:00,282.984,normal_room,ABNORMAL,-23.1672,32,27,10,[ABNORMAL] score=-23.1672 | feat=32ms infer=27ms *** ALERT (10 consecutive) ***
2026-05-12T12:44:20.964044+00:00,283.500,normal_room,ABNORMAL,-22.3522,32,27,11,[ABNORMAL] score=-22.3522 | feat=32ms infer=27ms *** ALERT (11 consecutive) ***
2026-05-12T12:44:21.443447+00:00,283.969,normal_room,ABNORMAL,-21.291,32,27,12,[ABNORMAL] score=-21.2910 | feat=32ms infer=27ms *** ALERT (12 consecutive) ***
2026-05-12T12:44:21.954425+00:00,284.484,normal_room,ABNORMAL,-20.6418,32,27,13,[ABNORMAL] score=-20.6418 | feat=32ms infer=27ms *** ALERT (13 consecutive) ***
2026-05-12T12:44:22.465798+00:00,285.000,normal_room,ABNORMAL,-19.893,32,27,14,[ABNORMAL] score=-19.8930 | feat=32ms infer=27ms *** ALERT (14 consecutive) ***
2026-05-12T12:44:22.945284+00:00,285.484,normal_room,ABNORMAL,-20.9494,33,26,15,[ABNORMAL] score=-20.9494 | feat=33ms infer=26ms *** ALERT (15 consecutive) ***
2026-05-12T12:44:23.455756+00:00,285.984,normal_room,ABNORMAL,-20.3888,32,27,16,[ABNORMAL] score=-20.3888 | feat=32ms infer=27ms *** ALERT (16 consecutive) ***
2026-05-12T12:44:23.935319+00:00,286.469,normal_room,ABNORMAL,-8.1784,33,26,17,[ABNORMAL] score=-8.1784 | feat=33ms infer=26ms *** ALERT (17 consecutive) ***
2026-05-12T12:44:24.445300+00:00,286.984,normal_room,ABNORMAL,-11.6122,33,26,18,[ABNORMAL] score=-11.6122 | feat=33ms infer=26ms *** ALERT (18 consecutive) ***
2026-05-12T12:44:24.955106+00:00,287.484,normal_room,NORMAL,22.0615,32,27,0,[NORMAL] score=22.0615 | feat=32ms infer=27ms
2026-05-12T12:44:25.436163+00:00,287.969,normal_room,NORMAL,22.4065,33,26,0,[NORMAL] score=22.4065 | feat=33ms infer=26ms
2026-05-12T12:44:25.946229+00:00,288.484,normal_room,NORMAL,16.8074,32,27,0,[NORMAL] score=16.8074 | feat=32ms infer=27ms
2026-05-12T12:44:26.456862+00:00,288.984,normal_room,NORMAL,9.7382,32,27,0,[NORMAL] score=9.7382 | feat=32ms infer=27ms
2026-05-12T12:44:26.936387+00:00,289.469,normal_room,ABNORMAL,-25.4035,33,26,0,[ABNORMAL] score=-25.4035 | feat=33ms infer=26ms
2026-05-12T12:44:27.446216+00:00,289.984,normal_room,ABNORMAL,-25.4061,33,26,0,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms
