host_time,elapsed_s,case,device_label,score,feat_ms,infer_ms,alert_count,raw_line
2026-05-12T12:56:43.432483+00:00,247.516,normal_room,ABNORMAL,-15.5698,33,26,5,[ABNORMAL] score=-15.5698 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:56:43.943404+00:00,248.016,normal_room,UNCERTAIN,-1.8795,33,26,5,[UNCERTAIN] score=-1.8795 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:56:44.453957+00:00,248.531,normal_room,ABNORMAL,-4.8654,33,26,6,[ABNORMAL] score=-4.8654 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:56:44.933917+00:00,249.016,normal_room,UNCERTAIN,-1.9814,33,26,6,[UNCERTAIN] score=-1.9814 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:56:45.442243+00:00,249.516,normal_room,NORMAL,7.8929,33,26,0,[NORMAL] score=7.8929 | feat=33ms infer=26ms
2026-05-12T12:56:45.952787+00:00,250.031,normal_room,NORMAL,22.9858,33,26,0,[NORMAL] score=22.9858 | feat=33ms infer=26ms
2026-05-12T12:56:46.432859+00:00,250.516,normal_room,ABNORMAL,-19.9184,33,26,0,[ABNORMAL] score=-19.9184 | feat=33ms infer=26ms
2026-05-12T12:56:46.943720+00:00,251.031,normal_room,ABNORMAL,-10.7905,33,26,0,[ABNORMAL] score=-10.7905 | feat=33ms infer=26ms
2026-05-12T12:56:47.454556+00:00,251.531,normal_room,UNCERTAIN,1.2312,33,26,0,[UNCERTAIN] score=1.2312 | feat=33ms infer=26ms
2026-05-12T12:56:47.934308+00:00,252.016,normal_room,UNCERTAIN,3.724,33,26,0,[UNCERTAIN] score=3.7240 | feat=33ms infer=26ms
2026-05-12T12:56:48.444979+00:00,252.531,normal_room,NORMAL,14.4863,33,26,0,[NORMAL] score=14.4863 | feat=33ms infer=26ms
2026-05-12T12:56:48.956844+00:00,253.031,normal_room,ABNORMAL,-24.713,33,26,0,[ABNORMAL] score=-24.7130 | feat=33ms infer=26ms
2026-05-12T12:56:49.435123+00:00,253.516,normal_room,ABNORMAL,-24.2031,33,26,0,[ABNORMAL] score=-24.2031 | feat=33ms infer=26ms
2026-05-12T12:56:49.947082+00:00,254.031,normal_room,ABNORMAL,-8.5136,33,26,3,[ABNORMAL] score=-8.5136 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:56:50.457962+00:00,254.531,normal_room,NORMAL,9.6652,33,26,0,[NORMAL] score=9.6652 | feat=33ms infer=26ms
2026-05-12T12:56:50.936909+00:00,255.016,normal_room,NORMAL,5.163,32,27,0,[NORMAL] score=5.1630 | feat=32ms infer=27ms
2026-05-12T12:56:51.447670+00:00,255.531,normal_room,NORMAL,9.0684,33,26,0,[NORMAL] score=9.0684 | feat=33ms infer=26ms
2026-05-12T12:56:51.926659+00:00,256.000,normal_room,NORMAL,24.9035,32,27,0,[NORMAL] score=24.9035 | feat=32ms infer=27ms
2026-05-12T12:56:52.437038+00:00,256.516,normal_room,NORMAL,20.6945,32,27,0,[NORMAL] score=20.6945 | feat=32ms infer=27ms
2026-05-12T12:56:52.947908+00:00,257.031,normal_room,NORMAL,9.4017,33,26,0,[NORMAL] score=9.4017 | feat=33ms infer=26ms
2026-05-12T12:56:53.428339+00:00,257.516,normal_room,NORMAL,9.6641,32,27,0,[NORMAL] score=9.6641 | feat=32ms infer=27ms
2026-05-12T12:56:53.938983+00:00,258.016,normal_room,NORMAL,9.3625,33,26,0,[NORMAL] score=9.3625 | feat=33ms infer=26ms
2026-05-12T12:56:54.450005+00:00,258.531,normal_room,UNCERTAIN,1.7434,33,26,0,[UNCERTAIN] score=1.7434 | feat=33ms infer=26ms
2026-05-12T12:56:54.929789+00:00,259.016,normal_room,ABNORMAL,-23.0746,32,27,0,[ABNORMAL] score=-23.0746 | feat=32ms infer=27ms
2026-05-12T12:56:55.439260+00:00,259.516,normal_room,ABNORMAL,-21.5352,32,27,0,[ABNORMAL] score=-21.5352 | feat=32ms infer=27ms
2026-05-12T12:56:55.951124+00:00,260.031,normal_room,ABNORMAL,-23.8452,32,27,3,[ABNORMAL] score=-23.8452 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:56:56.430652+00:00,260.516,normal_room,ABNORMAL,-23.5274,33,26,4,[ABNORMAL] score=-23.5274 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:56:56.942164+00:00,261.016,normal_room,ABNORMAL,-21.0149,32,27,5,[ABNORMAL] score=-21.0149 | feat=32ms infer=27ms *** ALERT (5 consecutive) ***
2026-05-12T12:56:57.453900+00:00,261.531,normal_room,ABNORMAL,-12.538,32,27,6,[ABNORMAL] score=-12.5380 | feat=32ms infer=27ms *** ALERT (6 consecutive) ***
2026-05-12T12:56:57.931806+00:00,262.016,normal_room,NORMAL,4.3692,33,26,0,[NORMAL] score=4.3692 | feat=33ms infer=26ms
2026-05-12T12:56:58.953355+00:00,263.031,normal_room,NORMAL,12.9691,32,27,0,[NORMAL] score=12.9691 | feat=32ms infer=27ms
2026-05-12T12:56:59.432845+00:00,263.516,normal_room,NORMAL,13.4835,33,26,0,[NORMAL] score=13.4835 | feat=33ms infer=26ms
2026-05-12T12:56:59.943406+00:00,264.016,normal_room,UNCERTAIN,-1.9022,32,27,0,[UNCERTAIN] score=-1.9022 | feat=32ms infer=27ms
2026-05-12T12:57:00.453799+00:00,264.531,normal_room,ABNORMAL,-3.3857,32,27,0,[ABNORMAL] score=-3.3857 | feat=32ms infer=27ms
2026-05-12T12:57:00.933431+00:00,265.016,normal_room,NORMAL,13.0694,33,26,0,[NORMAL] score=13.0694 | feat=33ms infer=26ms
2026-05-12T12:57:01.443454+00:00,265.516,normal_room,NORMAL,23.4621,32,27,0,[NORMAL] score=23.4621 | feat=32ms infer=27ms
2026-05-12T12:57:01.954427+00:00,266.031,normal_room,NORMAL,12.5068,32,27,0,[NORMAL] score=12.5068 | feat=32ms infer=27ms
2026-05-12T12:57:02.434208+00:00,266.516,normal_room,NORMAL,12.5296,33,26,0,[NORMAL] score=12.5296 | feat=33ms infer=26ms
2026-05-12T12:57:02.944979+00:00,267.031,normal_room,NORMAL,20.3721,33,26,0,[NORMAL] score=20.3721 | feat=33ms infer=26ms
2026-05-12T12:57:03.455498+00:00,267.531,normal_room,NORMAL,22.6791,33,26,0,[NORMAL] score=22.6791 | feat=33ms infer=26ms
2026-05-12T12:57:03.936053+00:00,268.016,normal_room,NORMAL,19.0407,33,26,0,[NORMAL] score=19.0407 | feat=33ms infer=26ms
2026-05-12T12:57:04.446406+00:00,268.531,normal_room,UNCERTAIN,3.9542,33,26,0,[UNCERTAIN] score=3.9542 | feat=33ms infer=26ms
2026-05-12T12:57:04.957070+00:00,269.031,normal_room,UNCERTAIN,2.6676,33,26,0,[UNCERTAIN] score=2.6676 | feat=33ms infer=26ms
2026-05-12T12:57:05.436530+00:00,269.516,normal_room,NORMAL,9.1921,33,26,0,[NORMAL] score=9.1921 | feat=33ms infer=26ms
2026-05-12T12:57:05.947123+00:00,270.031,normal_room,NORMAL,11.8495,33,26,0,[NORMAL] score=11.8495 | feat=33ms infer=26ms
2026-05-12T12:57:06.458486+00:00,270.531,normal_room,NORMAL,12.6834,33,26,0,[NORMAL] score=12.6834 | feat=33ms infer=26ms
2026-05-12T12:57:06.938023+00:00,271.016,normal_room,NORMAL,10.9139,33,26,0,[NORMAL] score=10.9139 | feat=33ms infer=26ms
2026-05-12T12:57:07.447906+00:00,271.531,normal_room,NORMAL,23.0916,33,26,0,[NORMAL] score=23.0916 | feat=33ms infer=26ms
2026-05-12T12:57:07.927417+00:00,272.000,normal_room,NORMAL,23.4323,33,26,0,[NORMAL] score=23.4323 | feat=33ms infer=26ms
2026-05-12T12:57:08.439190+00:00,272.516,normal_room,NORMAL,7.2602,33,26,0,[NORMAL] score=7.2602 | feat=33ms infer=26ms
2026-05-12T12:57:08.949783+00:00,273.031,normal_room,NORMAL,9.3386,33,26,0,[NORMAL] score=9.3386 | feat=33ms infer=26ms
2026-05-12T12:57:09.429477+00:00,273.516,normal_room,UNCERTAIN,4.0741,33,26,0,[UNCERTAIN] score=4.0741 | feat=33ms infer=26ms
2026-05-12T12:57:09.939392+00:00,274.016,normal_room,UNCERTAIN,3.5091,33,26,0,[UNCERTAIN] score=3.5091 | feat=33ms infer=26ms
2026-05-12T12:57:10.449453+00:00,274.531,normal_room,NORMAL,4.4859,33,26,0,[NORMAL] score=4.4859 | feat=33ms infer=26ms
2026-05-12T12:57:10.929356+00:00,275.016,normal_room,NORMAL,7.3982,33,26,0,[NORMAL] score=7.3982 | feat=33ms infer=26ms
2026-05-12T12:57:11.440544+00:00,275.516,normal_room,NORMAL,15.4499,33,26,0,[NORMAL] score=15.4499 | feat=33ms infer=26ms
2026-05-12T12:57:11.951086+00:00,276.031,normal_room,ABNORMAL,-18.16,33,26,0,[ABNORMAL] score=-18.1600 | feat=33ms infer=26ms
2026-05-12T12:57:12.431283+00:00,276.516,normal_room,ABNORMAL,-21.6829,33,26,0,[ABNORMAL] score=-21.6829 | feat=33ms infer=26ms
2026-05-12T12:57:12.942348+00:00,277.016,normal_room,ABNORMAL,-21.175,33,26,3,[ABNORMAL] score=-21.1750 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:57:13.453418+00:00,277.531,normal_room,ABNORMAL,-10.8019,33,26,4,[ABNORMAL] score=-10.8019 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:57:13.932342+00:00,278.016,normal_room,NORMAL,5.7598,32,27,0,[NORMAL] score=5.7598 | feat=32ms infer=27ms
2026-05-12T12:57:14.443587+00:00,278.531,normal_room,ABNORMAL,-12.0859,33,26,0,[ABNORMAL] score=-12.0859 | feat=33ms infer=26ms
2026-05-12T12:57:14.954224+00:00,279.031,normal_room,ABNORMAL,-15.8134,33,26,0,[ABNORMAL] score=-15.8134 | feat=33ms infer=26ms
2026-05-12T12:57:15.434208+00:00,279.516,normal_room,ABNORMAL,-17.2374,32,27,3,[ABNORMAL] score=-17.2374 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:57:15.943689+00:00,280.031,normal_room,ABNORMAL,-22.9947,33,26,4,[ABNORMAL] score=-22.9947 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:57:16.455815+00:00,280.531,normal_room,ABNORMAL,-22.0616,33,26,5,[ABNORMAL] score=-22.0616 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:57:16.935331+00:00,281.016,normal_room,ABNORMAL,-18.9415,32,27,6,[ABNORMAL] score=-18.9415 | feat=32ms infer=27ms *** ALERT (6 consecutive) ***
2026-05-12T12:57:17.446521+00:00,281.531,normal_room,ABNORMAL,-23.012,33,26,7,[ABNORMAL] score=-23.0120 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:57:17.956654+00:00,282.031,normal_room,ABNORMAL,-12.6622,33,26,8,[ABNORMAL] score=-12.6622 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:57:18.436442+00:00,282.516,normal_room,UNCERTAIN,1.0719,32,27,8,[UNCERTAIN] score=1.0719 | feat=32ms infer=27ms *** ALERT (8 consecutive) ***
2026-05-12T12:57:18.946620+00:00,283.031,normal_room,NORMAL,18.7633,32,27,0,[NORMAL] score=18.7633 | feat=32ms infer=27ms
2026-05-12T12:57:19.457063+00:00,283.531,normal_room,NORMAL,9.1086,32,27,0,[NORMAL] score=9.1086 | feat=32ms infer=27ms
2026-05-12T12:57:19.936218+00:00,284.016,normal_room,NORMAL,8.3401,32,27,0,[NORMAL] score=8.3401 | feat=32ms infer=27ms
2026-05-12T12:57:20.446469+00:00,284.531,normal_room,NORMAL,14.0075,32,27,0,[NORMAL] score=14.0075 | feat=32ms infer=27ms
2026-05-12T12:57:20.957688+00:00,285.031,normal_room,UNCERTAIN,2.7701,32,27,0,[UNCERTAIN] score=2.7701 | feat=32ms infer=27ms
2026-05-12T12:57:21.436768+00:00,285.516,normal_room,ABNORMAL,-18.2484,33,26,0,[ABNORMAL] score=-18.2484 | feat=33ms infer=26ms
2026-05-12T12:57:21.948245+00:00,286.031,normal_room,ABNORMAL,-22.2165,32,27,0,[ABNORMAL] score=-22.2165 | feat=32ms infer=27ms
2026-05-12T12:57:22.428624+00:00,286.516,normal_room,ABNORMAL,-23.5012,33,26,3,[ABNORMAL] score=-23.5012 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:57:22.939235+00:00,287.016,normal_room,ABNORMAL,-23.672,33,26,4,[ABNORMAL] score=-23.6720 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:57:23.450144+00:00,287.531,normal_room,ABNORMAL,-24.2015,32,27,5,[ABNORMAL] score=-24.2015 | feat=32ms infer=27ms *** ALERT (5 consecutive) ***
2026-05-12T12:57:23.928897+00:00,288.016,normal_room,UNCERTAIN,3.9518,33,26,5,[UNCERTAIN] score=3.9518 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:57:24.439182+00:00,288.516,normal_room,NORMAL,11.0954,32,27,0,[NORMAL] score=11.0954 | feat=32ms infer=27ms
2026-05-12T12:57:24.951161+00:00,289.031,normal_room,ABNORMAL,-24.6286,32,27,0,[ABNORMAL] score=-24.6286 | feat=32ms infer=27ms
2026-05-12T12:57:25.429901+00:00,289.516,normal_room,ABNORMAL,-25.3772,33,26,0,[ABNORMAL] score=-25.3772 | feat=33ms infer=26ms
2026-05-12T12:57:25.941015+00:00,290.016,normal_room,ABNORMAL,-25.1354,33,26,3,[ABNORMAL] score=-25.1354 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:57:26.452037+00:00,290.531,normal_room,ABNORMAL,-13.0939,33,26,4,[ABNORMAL] score=-13.0939 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:57:26.930537+00:00,291.016,normal_room,NORMAL,9.6907,33,26,0,[NORMAL] score=9.6907 | feat=33ms infer=26ms
2026-05-12T12:57:27.441645+00:00,291.516,normal_room,ABNORMAL,-11.6108,33,26,0,[ABNORMAL] score=-11.6108 | feat=33ms infer=26ms
2026-05-12T12:57:27.953079+00:00,292.031,normal_room,ABNORMAL,-18.9274,33,26,0,[ABNORMAL] score=-18.9274 | feat=33ms infer=26ms
2026-05-12T12:57:28.432882+00:00,292.516,normal_room,ABNORMAL,-20.5474,33,26,3,[ABNORMAL] score=-20.5474 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:57:28.943088+00:00,293.016,normal_room,ABNORMAL,-24.0385,33,26,4,[ABNORMAL] score=-24.0385 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:57:29.455103+00:00,293.531,normal_room,ABNORMAL,-24.6246,33,26,5,[ABNORMAL] score=-24.6246 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:57:29.932862+00:00,294.016,normal_room,ABNORMAL,-21.8612,33,26,6,[ABNORMAL] score=-21.8612 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:57:30.444497+00:00,294.531,normal_room,ABNORMAL,-6.8383,33,26,7,[ABNORMAL] score=-6.8383 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:57:30.953889+00:00,295.031,normal_room,NORMAL,11.799,33,26,0,[NORMAL] score=11.7990 | feat=33ms infer=26ms
2026-05-12T12:57:31.432925+00:00,295.516,normal_room,NORMAL,19.1028,33,26,0,[NORMAL] score=19.1028 | feat=33ms infer=26ms
2026-05-12T12:57:31.944482+00:00,296.031,normal_room,ABNORMAL,-8.4077,33,26,0,[ABNORMAL] score=-8.4077 | feat=33ms infer=26ms
2026-05-12T12:57:32.455239+00:00,296.531,normal_room,ABNORMAL,-11.5602,33,26,0,[ABNORMAL] score=-11.5602 | feat=33ms infer=26ms
2026-05-12T12:57:32.936665+00:00,297.016,normal_room,ABNORMAL,-14.6018,33,26,3,[ABNORMAL] score=-14.6018 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:57:33.446809+00:00,297.531,normal_room,ABNORMAL,-9.2685,33,26,4,[ABNORMAL] score=-9.2685 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:57:33.956921+00:00,298.031,normal_room,NORMAL,11.287,33,26,0,[NORMAL] score=11.2870 | feat=33ms infer=26ms
2026-05-12T12:57:34.436747+00:00,298.516,normal_room,UNCERTAIN,3.4518,33,26,0,[UNCERTAIN] score=3.4518 | feat=33ms infer=26ms
2026-05-12T12:57:34.947383+00:00,299.031,normal_room,ABNORMAL,-14.8457,33,26,0,[ABNORMAL] score=-14.8457 | feat=33ms infer=26ms
2026-05-12T12:57:35.458390+00:00,299.531,normal_room,ABNORMAL,-19.8826,33,26,0,[ABNORMAL] score=-19.8826 | feat=33ms infer=26ms
2026-05-12T12:57:35.937982+00:00,300.016,normal_room,ABNORMAL,-6.5724,33,26,3,[ABNORMAL] score=-6.5724 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
